"subject","choiceTrial","choiceRt","chosenDeckId","difference","difficulty","selectedDeckLocation","leftDeckId","rightDeckId","riskyDeckSwitchTop","riskyDeckSwitchBottom","safeDeckSwitch","outcomeSwitch","condition","selectedRiskyDeck"
7,29,4496,"safeDeck","Moderate","Harder than Reference","left","safeDeck","riskyDeck",8,12,10,10,"HM",0
7,30,3095,"safeDeck","Extreme","Harder than Reference","left","safeDeck","riskyDeck",14,8,11,11,"HE",0
7,31,2442,"safeDeck","Extreme","Easier than Reference","right","riskyDeck","safeDeck",2,8,5,5,"EE",0
7,32,2153,"safeDeck","Moderate","Easier than Reference","left","safeDeck","riskyDeck",8,4,6,6,"EM",0
7,33,2033,"safeDeck","Extreme","Harder than Reference","left","safeDeck","riskyDeck",8,14,11,11,"HE",0
7,34,2560,"safeDeck","Moderate","Harder than Reference","left","safeDeck","riskyDeck",12,8,10,10,"HM",0
7,35,2200,"safeDeck","Moderate","Easier than Reference","right","riskyDeck","safeDeck",8,4,6,6,"EM",0
7,36,2224,"safeDeck","Extreme","Easier than Reference","left","safeDeck","riskyDeck",2,8,5,5,"EE",0
7,37,1865,"safeDeck","Moderate","Easier than Reference","left","safeDeck","riskyDeck",8,4,6,6,"EM",0
7,38,3145,"safeDeck","Extreme","Harder than Reference","left","safeDeck","riskyDeck",14,8,11,11,"HE",0
7,39,1926,"safeDeck","Extreme","Easier than Reference","left","safeDeck","riskyDeck",2,8,5,5,"EE",0
7,40,2076,"safeDeck","Moderate","Harder than Reference","right","riskyDeck","safeDeck",8,12,10,10,"HM",0
8,1,4173,"riskyDeck","Moderate","Easier than Reference","left","riskyDeck","safeDeck",8,4,6,8,"EM",1
8,3,3425,"safeDeck","Extreme","Harder than Reference","right","riskyDeck","safeDeck",8,14,11,11,"HE",0
8,5,1409,"riskyDeck","Moderate","Harder than Reference","right","safeDeck","riskyDeck",12,8,10,12,"HM",1
8,6,1641,"riskyDeck","Extreme","Harder than Reference","right","safeDeck","riskyDeck",14,8,11,8,"HE",1
8,7,2033,"safeDeck","Moderate","Easier than Reference","right","riskyDeck","safeDeck",8,4,6,6,"EM",0
8,8,1985,"riskyDeck","Extreme","Easier than Reference","right","safeDeck","riskyDeck",2,8,5,8,"EE",1
8,9,1340,"safeDeck","Extreme","Harder than Reference","right","riskyDeck","safeDeck",8,14,11,11,"HE",0
8,10,1296,"safeDeck","Extreme","Easier than Reference","right","riskyDeck","safeDeck",8,2,5,5,"EE",0
8,11,1304,"riskyDeck","Moderate","Easier than Reference","right","safeDeck","riskyDeck",4,8,6,4,"EM",1
8,12,2436,"riskyDeck","Moderate","Harder than Reference","right","safeDeck","riskyDeck",12,8,10,12,"HM",1
8,13,1571,"safeDeck","Extreme","Harder than Reference","right","riskyDeck","safeDeck",8,14,11,11,"HE",0
8,14,1173,"safeDeck","Extreme","Easier than Reference","right","riskyDeck","safeDeck",8,2,5,5,"EE",0
8,15,1092,"safeDeck","Moderate","Harder than Reference","right","riskyDeck","safeDeck",8,12,10,10,"HM",0
8,16,4315,"safeDeck","Moderate","Easier than Reference","left","safeDeck","riskyDeck",4,8,6,6,"EM",0
8,17,1509,"safeDeck","Extreme","Harder than Reference","right","riskyDeck","safeDeck",14,8,11,11,"HE",0
8,18,1066,"safeDeck","Moderate","Harder than Reference","right","riskyDeck","safeDeck",12,8,10,10,"HM",0
8,19,2787,"safeDeck","Extreme","Easier than Reference","right","riskyDeck","safeDeck",8,2,5,5,"EE",0
8,20,992,"safeDeck","Moderate","Easier than Reference","right","riskyDeck","safeDeck",8,4,6,6,"EM",0
8,21,1546,"safeDeck","Extreme","Easier than Reference","right","riskyDeck","safeDeck",8,2,5,5,"EE",0
8,22,1037,"safeDeck","Moderate","Easier than Reference","right","riskyDeck","safeDeck",4,8,6,6,"EM",0
8,23,1776,"safeDeck","Extreme","Harder than Reference","right","riskyDeck","safeDeck",14,8,11,11,"HE",0
8,24,1215,"safeDeck","Moderate","Harder than Reference","right","riskyDeck","safeDeck",12,8,10,10,"HM",0
8,25,2480,"safeDeck","Moderate","Harder than Reference","left","safeDeck","riskyDeck",8,12,10,10,"HM",0
8,26,1429,"safeDeck","Moderate","Easier than Reference","right","riskyDeck","safeDeck",4,8,6,6,"EM",0
8,27,1735,"safeDeck","Extreme","Harder than Reference","right","riskyDeck","safeDeck",14,8,11,11,"HE",0
8,28,1119,"safeDeck","Extreme","Easier than Reference","right","riskyDeck","safeDeck",2,8,5,5,"EE",0
8,29,1112,"safeDeck","Moderate","Easier than Reference","right","riskyDeck","safeDeck",8,4,6,6,"EM",0
8,30,1036,"safeDeck","Extreme","Easier than Reference","right","riskyDeck","safeDeck",8,2,5,5,"EE",0
8,31,1302,"safeDeck","Extreme","Harder than Reference","right","riskyDeck","safeDeck",14,8,11,11,"HE",0
8,32,1714,"safeDeck","Moderate","Harder than Reference","right","riskyDeck","safeDeck",12,8,10,10,"HM",0
8,33,1954,"safeDeck","Extreme","Harder than Reference","left","safeDeck","riskyDeck",8,14,11,11,"HE",0
8,34,998,"safeDeck","Moderate","Harder than Reference","right","riskyDeck","safeDeck",8,12,10,10,"HM",0
8,35,3076,"riskyDeck","Extreme","Easier than Reference","left","riskyDeck","safeDeck",2,8,5,8,"EE",1
8,36,1838,"riskyDeck","Moderate","Easier than Reference","left","riskyDeck","safeDeck",4,8,6,4,"EM",1
8,37,1177,"riskyDeck","Extreme","Harder than Reference","right","safeDeck","riskyDeck",8,14,11,8,"HE",1
8,38,3108,"safeDeck","Extreme","Easier than Reference","right","riskyDeck","safeDeck",8,2,5,5,"EE",0
8,39,2169,"riskyDeck","Moderate","Harder than Reference","right","safeDeck","riskyDeck",8,12,10,8,"HM",1
8,40,2042,"riskyDeck","Moderate","Easier than Reference","left","riskyDeck","safeDeck",4,8,6,4,"EM",1
9,3,5818,"riskyDeck","Moderate","Harder than Reference","left","riskyDeck","safeDeck",8,12,10,8,"HM",1
9,4,5389,"safeDeck","Moderate","Easier than Reference","right","riskyDeck","safeDeck",8,4,6,6,"EM",0
9,5,4737,"safeDeck","Extreme","Harder than Reference","right","riskyDeck","safeDeck",14,8,11,11,"HE",0
9,6,3796,"riskyDeck","Moderate","Harder than Reference","left","riskyDeck","safeDeck",8,12,10,12,"HM",1
9,7,4093,"safeDeck","Extreme","Easier than Reference","right","riskyDeck","safeDeck",2,8,5,5,"EE",0
9,8,6054,"safeDeck","Moderate","Easier than Reference","right","riskyDeck","safeDeck",4,8,6,6,"EM",0
9,9,2108,"safeDeck","Extreme","Easier than Reference","left","safeDeck","riskyDeck",2,8,5,5,"EE",0
9,10,3113,"safeDeck","Moderate","Easier than Reference","right","riskyDeck","safeDeck",8,4,6,6,"EM",0
9,11,1650,"safeDeck","Extreme","Harder than Reference","left","safeDeck","riskyDeck",14,8,11,11,"HE",0
9,12,4494,"riskyDeck","Moderate","Harder than Reference","right","safeDeck","riskyDeck",8,12,10,8,"HM",1
9,13,6919,"safeDeck","Moderate","Easier than Reference","right","riskyDeck","safeDeck",8,4,6,6,"EM",0
9,14,2111,"safeDeck","Extreme","Harder than Reference","left","safeDeck","riskyDeck",8,14,11,11,"HE",0
9,16,2143,"safeDeck","Extreme","Easier than Reference","right","riskyDeck","safeDeck",8,2,5,5,"EE",0
9,17,6724,"riskyDeck","Extreme","Harder than Reference","left","riskyDeck","safeDeck",14,8,11,14,"HE",1
9,18,2464,"safeDeck","Moderate","Easier than Reference","left","safeDeck","riskyDeck",4,8,6,6,"EM",0
9,19,2531,"riskyDeck","Extreme","Easier than Reference","right","safeDeck","riskyDeck",2,8,5,8,"EE",1
9,20,3965,"safeDeck","Moderate","Harder than Reference","right","riskyDeck","safeDeck",12,8,10,10,"HM",0
9,21,3446,"safeDeck","Extreme","Easier than Reference","right","riskyDeck","safeDeck",2,8,5,5,"EE",0
9,22,6466,"riskyDeck","Extreme","Harder than Reference","left","riskyDeck","safeDeck",8,14,11,14,"HE",1
9,23,2418,"riskyDeck","Moderate","Harder than Reference","right","safeDeck","riskyDeck",8,12,10,8,"HM",1
9,24,3099,"riskyDeck","Moderate","Easier than Reference","left","riskyDeck","safeDeck",8,4,6,4,"EM",1
9,25,1550,"safeDeck","Extreme","Easier than Reference","right","riskyDeck","safeDeck",2,8,5,5,"EE",0
9,26,4340,"safeDeck","Extreme","Harder than Reference","left","safeDeck","riskyDeck",8,14,11,11,"HE",0
9,27,1992,"safeDeck","Moderate","Easier than Reference","right","riskyDeck","safeDeck",4,8,6,6,"EM",0
9,28,3161,"safeDeck","Moderate","Harder than Reference","left","safeDeck","riskyDeck",8,12,10,10,"HM",0
9,29,3898,"riskyDeck","Extreme","Easier than Reference","right","safeDeck","riskyDeck",2,8,5,8,"EE",1
9,30,4738,"safeDeck","Moderate","Easier than Reference","right","riskyDeck","safeDeck",8,4,6,6,"EM",0
9,31,2172,"safeDeck","Moderate","Harder than Reference","left","safeDeck","riskyDeck",8,12,10,10,"HM",0
9,32,1633,"safeDeck","Extreme","Harder than Reference","right","riskyDeck","safeDeck",14,8,11,11,"HE",0
9,33,1728,"safeDeck","Extreme","Easier than Reference","left","safeDeck","riskyDeck",8,2,5,5,"EE",0
9,34,1978,"safeDeck","Moderate","Easier than Reference","right","riskyDeck","safeDeck",4,8,6,6,"EM",0
9,35,1735,"safeDeck","Moderate","Harder than Reference","left","safeDeck","riskyDeck",12,8,10,10,"HM",0
9,36,2512,"safeDeck","Extreme","Harder than Reference","right","riskyDeck","safeDeck",14,8,11,11,"HE",0
9,37,2014,"safeDeck","Extreme","Easier than Reference","right","riskyDeck","safeDeck",8,2,5,5,"EE",0
9,38,2093,"riskyDeck","Moderate","Harder than Reference","left","riskyDeck","safeDeck",12,8,10,12,"HM",1
9,39,1730,"riskyDeck","Moderate","Easier than Reference","right","safeDeck","riskyDeck",8,4,6,8,"EM",1
9,40,2395,"riskyDeck","Extreme","Harder than Reference","right","safeDeck","riskyDeck",8,14,11,8,"HE",1
10,1,4017,"safeDeck","Extreme","Harder than Reference","left","safeDeck","riskyDeck",8,14,11,11,"HE",0
10,2,2209,"safeDeck","Moderate","Harder than Reference","left","safeDeck","riskyDeck",8,12,10,10,"HM",0
10,3,2701,"safeDeck","Extreme","Easier than Reference","right","riskyDeck","safeDeck",8,2,5,5,"EE",0
10,4,3513,"riskyDeck","Moderate","Easier than Reference","right","safeDeck","riskyDeck",4,8,6,4,"EM",1
10,5,1877,"safeDeck","Extreme","Harder than Reference","right","riskyDeck","safeDeck",14,8,11,11,"HE",0
10,6,1638,"safeDeck","Extreme","Easier than Reference","right","riskyDeck","safeDeck",8,2,5,5,"EE",0
10,7,1515,"safeDeck","Moderate","Easier than Reference","left","safeDeck","riskyDeck",8,4,6,6,"EM",0
10,8,2209,"safeDeck","Moderate","Harder than Reference","left","safeDeck","riskyDeck",8,12,10,10,"HM",0
10,9,1884,"safeDeck","Moderate","Harder than Reference","left","safeDeck","riskyDeck",8,12,10,10,"HM",0
10,10,1374,"safeDeck","Extreme","Easier than Reference","right","riskyDeck","safeDeck",8,2,5,5,"EE",0
10,11,3045,"safeDeck","Extreme","Harder than Reference","right","riskyDeck","safeDeck",8,14,11,11,"HE",0
10,12,1473,"safeDeck","Moderate","Easier than Reference","left","safeDeck","riskyDeck",4,8,6,6,"EM",0
10,13,1584,"safeDeck","Moderate","Harder than Reference","right","riskyDeck","safeDeck",8,12,10,10,"HM",0
10,14,1345,"safeDeck","Extreme","Harder than Reference","right","riskyDeck","safeDeck",8,14,11,11,"HE",0
10,15,1048,"safeDeck","Moderate","Easier than Reference","right","riskyDeck","safeDeck",8,4,6,6,"EM",0
10,17,2141,"safeDeck","Extreme","Harder than Reference","left","safeDeck","riskyDeck",8,14,11,11,"HE",0
10,18,2502,"riskyDeck","Moderate","Easier than Reference","left","riskyDeck","safeDeck",4,8,6,8,"EM",1
10,19,1666,"safeDeck","Extreme","Easier than Reference","left","safeDeck","riskyDeck",2,8,5,5,"EE",0
10,21,1333,"safeDeck","Extreme","Easier than Reference","right","riskyDeck","safeDeck",8,2,5,5,"EE",0
10,22,2786,"safeDeck","Moderate","Harder than Reference","left","safeDeck","riskyDeck",8,12,10,10,"HM",0
10,23,1449,"safeDeck","Extreme","Harder than Reference","left","safeDeck","riskyDeck",14,8,11,11,"HE",0
10,24,1536,"safeDeck","Moderate","Easier than Reference","left","safeDeck","riskyDeck",8,4,6,6,"EM",0
10,25,1782,"safeDeck","Moderate","Harder than Reference","left","safeDeck","riskyDeck",12,8,10,10,"HM",0
10,26,1546,"safeDeck","Extreme","Easier than Reference","right","riskyDeck","safeDeck",8,2,5,5,"EE",0
10,27,1192,"safeDeck","Extreme","Harder than Reference","left","safeDeck","riskyDeck",14,8,11,11,"HE",0
10,28,1073,"safeDeck","Moderate","Easier than Reference","right","riskyDeck","safeDeck",8,4,6,6,"EM",0
10,29,3943,"safeDeck","Extreme","Easier than Reference","right","riskyDeck","safeDeck",8,2,5,5,"EE",0
10,30,1308,"safeDeck","Moderate","Harder than Reference","right","riskyDeck","safeDeck",12,8,10,10,"HM",0
10,32,1080,"safeDeck","Moderate","Easier than Reference","right","riskyDeck","safeDeck",4,8,6,6,"EM",0
10,33,2289,"safeDeck","Extreme","Easier than Reference","right","riskyDeck","safeDeck",2,8,5,5,"EE",0
10,34,1221,"safeDeck","Moderate","Easier than Reference","right","riskyDeck","safeDeck",8,4,6,6,"EM",0
10,35,1726,"safeDeck","Moderate","Harder than Reference","right","riskyDeck","safeDeck",8,12,10,10,"HM",0
10,36,2245,"safeDeck","Extreme","Harder than Reference","right","riskyDeck","safeDeck",8,14,11,11,"HE",0
10,37,1815,"safeDeck","Extreme","Easier than Reference","right","riskyDeck","safeDeck",2,8,5,5,"EE",0
10,38,3262,"safeDeck","Extreme","Harder than Reference","right","riskyDeck","safeDeck",14,8,11,11,"HE",0
10,39,2277,"safeDeck","Moderate","Harder than Reference","left","safeDeck","riskyDeck",8,12,10,10,"HM",0
10,40,1047,"safeDeck","Moderate","Easier than Reference","right","riskyDeck","safeDeck",8,4,6,6,"EM",0
11,1,1691,"safeDeck","Extreme","Easier than Reference","left","safeDeck","riskyDeck",8,2,5,5,"EE",0
11,3,3307,"safeDeck","Extreme","Harder than Reference","left","safeDeck","riskyDeck",8,14,11,11,"HE",0
11,4,3426,"safeDeck","Moderate","Easier than Reference","right","riskyDeck","safeDeck",4,8,6,6,"EM",0
11,5,3146,"safeDeck","Extreme","Easier than Reference","right","riskyDeck","safeDeck",8,2,5,5,"EE",0
11,6,3361,"safeDeck","Extreme","Harder than Reference","left","safeDeck","riskyDeck",14,8,11,11,"HE",0
11,7,2858,"safeDeck","Moderate","Harder than Reference","left","safeDeck","riskyDeck",8,12,10,10,"HM",0
11,8,2253,"safeDeck","Moderate","Easier than Reference","right","riskyDeck","safeDeck",4,8,6,6,"EM",0
11,9,1930,"safeDeck","Extreme","Harder than Reference","right","riskyDeck","safeDeck",8,14,11,11,"HE",0
11,10,1906,"safeDeck","Moderate","Easier than Reference","left","safeDeck","riskyDeck",8,4,6,6,"EM",0
11,11,1793,"safeDeck","Moderate","Harder than Reference","left","safeDeck","riskyDeck",8,12,10,10,"HM",0
11,12,1779,"safeDeck","Extreme","Easier than Reference","left","safeDeck","riskyDeck",2,8,5,5,"EE",0
11,13,2571,"safeDeck","Moderate","Harder than Reference","left","safeDeck","riskyDeck",8,12,10,10,"HM",0
11,14,2355,"safeDeck","Extreme","Harder than Reference","left","safeDeck","riskyDeck",14,8,11,11,"HE",0
11,15,1642,"safeDeck","Moderate","Easier than Reference","left","safeDeck","riskyDeck",4,8,6,6,"EM",0
11,16,3339,"safeDeck","Extreme","Easier than Reference","right","riskyDeck","safeDeck",2,8,5,5,"EE",0
11,17,3514,"riskyDeck","Extreme","Harder than Reference","right","safeDeck","riskyDeck",8,14,11,14,"HE",1
11,19,1674,"safeDeck","Extreme","Easier than Reference","left","safeDeck","riskyDeck",8,2,5,5,"EE",0
11,20,2059,"riskyDeck","Moderate","Easier than Reference","left","riskyDeck","safeDeck",4,8,6,4,"EM",1
11,21,2411,"safeDeck","Extreme","Harder than Reference","right","riskyDeck","safeDeck",8,14,11,11,"HE",0
11,22,1675,"safeDeck","Extreme","Easier than Reference","right","riskyDeck","safeDeck",2,8,5,5,"EE",0
11,23,2546,"safeDeck","Moderate","Harder than Reference","right","riskyDeck","safeDeck",8,12,10,10,"HM",0
11,24,1202,"safeDeck","Moderate","Easier than Reference","right","riskyDeck","safeDeck",4,8,6,6,"EM",0
11,25,1274,"safeDeck","Moderate","Easier than Reference","right","riskyDeck","safeDeck",4,8,6,6,"EM",0
11,26,1626,"safeDeck","Extreme","Harder than Reference","left","safeDeck","riskyDeck",8,14,11,11,"HE",0
11,27,2138,"safeDeck","Extreme","Easier than Reference","right","riskyDeck","safeDeck",2,8,5,5,"EE",0
11,28,1259,"safeDeck","Moderate","Harder than Reference","left","safeDeck","riskyDeck",8,12,10,10,"HM",0
11,29,1339,"safeDeck","Moderate","Harder than Reference","right","riskyDeck","safeDeck",8,12,10,10,"HM",0
11,30,1779,"safeDeck","Extreme","Harder than Reference","right","riskyDeck","safeDeck",14,8,11,11,"HE",0
11,31,1081,"safeDeck","Extreme","Easier than Reference","right","riskyDeck","safeDeck",8,2,5,5,"EE",0
11,32,1162,"safeDeck","Moderate","Easier than Reference","left","safeDeck","riskyDeck",4,8,6,6,"EM",0
11,33,1650,"safeDeck","Moderate","Easier than Reference","left","safeDeck","riskyDeck",4,8,6,6,"EM",0
11,34,1290,"safeDeck","Extreme","Harder than Reference","right","riskyDeck","safeDeck",8,14,11,11,"HE",0
11,35,930,"safeDeck","Moderate","Harder than Reference","left","safeDeck","riskyDeck",8,12,10,10,"HM",0
11,36,1355,"safeDeck","Extreme","Easier than Reference","right","riskyDeck","safeDeck",2,8,5,5,"EE",0
11,37,1155,"safeDeck","Extreme","Harder than Reference","left","safeDeck","riskyDeck",8,14,11,11,"HE",0
11,38,1258,"safeDeck","Extreme","Easier than Reference","right","riskyDeck","safeDeck",8,2,5,5,"EE",0
11,39,1034,"safeDeck","Moderate","Harder than Reference","left","safeDeck","riskyDeck",12,8,10,10,"HM",0
11,40,2946,"riskyDeck","Moderate","Easier than Reference","left","riskyDeck","safeDeck",4,8,6,8,"EM",1
12,3,4753,"safeDeck","Moderate","Harder than Reference","right","riskyDeck","safeDeck",8,12,10,10,"HM",0
12,4,3064,"safeDeck","Moderate","Easier than Reference","left","safeDeck","riskyDeck",4,8,6,6,"EM",0
12,5,4839,"safeDeck","Moderate","Harder than Reference","right","riskyDeck","safeDeck",8,12,10,10,"HM",0
12,6,2591,"safeDeck","Moderate","Easier than Reference","left","safeDeck","riskyDeck",8,4,6,6,"EM",0
12,7,2390,"safeDeck","Extreme","Easier than Reference","left","safeDeck","riskyDeck",2,8,5,5,"EE",0
12,8,3012,"safeDeck","Extreme","Harder than Reference","right","riskyDeck","safeDeck",14,8,11,11,"HE",0
12,9,3170,"safeDeck","Moderate","Harder than Reference","left","safeDeck","riskyDeck",12,8,10,10,"HM",0
12,10,2324,"safeDeck","Moderate","Easier than Reference","left","safeDeck","riskyDeck",8,4,6,6,"EM",0
12,11,2230,"safeDeck","Extreme","Easier than Reference","right","riskyDeck","safeDeck",2,8,5,5,"EE",0
12,12,4553,"riskyDeck","Extreme","Harder than Reference","right","safeDeck","riskyDeck",14,8,11,14,"HE",1
12,13,3190,"safeDeck","Extreme","Harder than Reference","left","safeDeck","riskyDeck",14,8,11,11,"HE",0
12,14,2127,"safeDeck","Extreme","Easier than Reference","left","safeDeck","riskyDeck",2,8,5,5,"EE",0
12,15,3919,"safeDeck","Moderate","Easier than Reference","left","safeDeck","riskyDeck",4,8,6,6,"EM",0
12,16,4642,"riskyDeck","Moderate","Harder than Reference","left","riskyDeck","safeDeck",8,12,10,8,"HM",1
12,17,4557,"safeDeck","Extreme","Easier than Reference","left","safeDeck","riskyDeck",2,8,5,5,"EE",0
12,18,5951,"safeDeck","Moderate","Harder than Reference","left","safeDeck","riskyDeck",8,12,10,10,"HM",0
12,19,3638,"riskyDeck","Moderate","Easier than Reference","right","safeDeck","riskyDeck",4,8,6,4,"EM",1
12,20,3687,"safeDeck","Extreme","Harder than Reference","left","safeDeck","riskyDeck",14,8,11,11,"HE",0
12,22,3786,"safeDeck","Moderate","Harder than Reference","right","riskyDeck","safeDeck",8,12,10,10,"HM",0
12,23,2694,"safeDeck","Extreme","Harder than Reference","left","safeDeck","riskyDeck",14,8,11,11,"HE",0
12,24,2763,"riskyDeck","Moderate","Easier than Reference","right","safeDeck","riskyDeck",8,4,6,4,"EM",1
12,25,2274,"safeDeck","Extreme","Harder than Reference","left","safeDeck","riskyDeck",14,8,11,11,"HE",0
12,26,3818,"riskyDeck","Moderate","Easier than Reference","left","riskyDeck","safeDeck",4,8,6,8,"EM",1
12,27,2650,"safeDeck","Extreme","Easier than Reference","left","safeDeck","riskyDeck",8,2,5,5,"EE",0
12,28,2168,"riskyDeck","Moderate","Harder than Reference","right","safeDeck","riskyDeck",12,8,10,8,"HM",1
12,29,5592,"safeDeck","Moderate","Easier than Reference","right","riskyDeck","safeDeck",8,4,6,6,"EM",0
12,30,1934,"riskyDeck","Extreme","Harder than Reference","right","safeDeck","riskyDeck",8,14,11,14,"HE",1
12,32,4476,"safeDeck","Extreme","Easier than Reference","left","safeDeck","riskyDeck",2,8,5,5,"EE",0
